传播渠道,发表日期,内容标题,阅读人数,阅读人数占比
推荐,20260610,《人民日报》讲透城市更新：不是只有“拆”,3498,0.029225999489426613
全部,20260616,《人民日报》写【低空经济】：别只追风口,3382,0.017180999740958214
全部,20260626,《人民日报》讲【新媒体融合】：不是多开账号,3133,0.015915999189019203
推荐,20260630,《人民日报》讲【文化传承】：既要守住根脉，也要走进生活、走向世界,2755,0.02301800064742565
全部,20260708,《人民日报》谈【服务业】高质量发展：从“卖产品”到“卖体验”,2689,0.013659999705851078
推荐,20260605,《人民日报》写透文化传承：不是摆出来，而是连起来,2652,0.02215700037777424
推荐,20260608,《人民日报》讲透“数字治理”：不是简单“上系统”,2460,0.020553000271320343
全部,20260624,《人民日报》讲【新型城镇化】：不仅是进城落脚,2272,0.011541999876499176
聊天会话,20260701,《人民日报》讲【六张网】：不是大基建清单,2168,0.12302800267934799
推荐,20260709,《人民日报》谈【安全治理】：安全不是成本问题,2022,0.01689399965107441
朋友圈,20260701,《人民日报》讲【六张网】：不是大基建清单,1800,0.12491299957036972
推荐,20260626,《人民日报》讲【新媒体融合】：不是多开账号,1776,0.014837999828159809
公众号消息,20260615,《人民日报》讲透【银发经济】：不是养老负担,1541,0.07282300293445587
聊天会话,20260530,《人民日报》写“因地制宜”：申论如何写县域发展,1474,0.08364500105381012
推荐,20260616,《人民日报》写【低空经济】：别只追风口,1421,0.011872000060975552
公众号消息,20260625,《人民日报》讲【就业难】：不能只写“多给岗位”,1247,0.05892900004982948
公众号主页,20260110,# 我的2025和2026的我（回顾篇）,1243,0.06709499657154083
推荐,20260708,《人民日报》谈【服务业】高质量发展：从“卖产品”到“卖体验”,1226,0.010243000462651253
推荐,20260711,《人民日报》谈【知识产权】：防止“碰瓷式维权,1213,0.010134999640285969
聊天会话,20260625,《人民日报》讲【就业难】：不能只写“多给岗位”,1094,0.062081001698970795
朋友圈,20260625,《人民日报》讲【就业难】：不能只写“多给岗位”,1058,0.07342100143432617
聊天会话,20260615,《人民日报》讲透【银发经济】：不是养老负担,1001,0.056804001331329346
公众号消息,20260628,《人民日报》讲透【科技成果转化】：别只写“产学研”,969,0.045791998505592346
公众号消息,20260701,《人民日报》讲【六张网】：不是大基建清单,917,0.043333999812603
其他,20260530,《人民日报》写“因地制宜”：申论如何写县域发展,879,0.14154599606990814
聊天会话,20260609,《人民日报》讲透“全国统一大市场”：不止于大,858,0.04868900030851364
公众号消息,20260623,《人民日报》写【服务消费】：不是发券促销,838,0.03960099816322327
公众号消息,20260630,《人民日报》讲【文化传承】：既要守住根脉，也要走进生活、走向世界,824,0.03894000127911568
公众号消息,20260624,《人民日报》讲【新型城镇化】：不仅是进城落脚,819,0.03870299831032753
公众号主页,20260616,《人民日报》写【低空经济】：别只追风口,799,0.043129000812768936
公众号消息,20260616,《人民日报》写【低空经济】：别只追风口,794,0.03752199932932854
公众号消息,20260708,《人民日报》谈【服务业】高质量发展：从“卖产品”到“卖体验”,782,0.03695499897003174
公众号消息,20260713,《人民日报》谈【文化与科技融合】：不是给传统文化套一层特效,782,0.03695499897003174
公众号主页,20260615,《人民日报》讲透【银发经济】：不是养老负担,777,0.041940998286008835
朋友圈,20260623,《人民日报》写【服务消费】：不是发券促销,747,0.05183900147676468
公众号消息,20260702,《人民日报》讲【正确政绩观】2：让群众看到变化，靠考核、决策和旧账闭环,736,0.03478100150823593
公众号消息,20260706,《人民日报》谈教育“十五五”：不是让孩子学得更多,702,0.033174000680446625
聊天会话,20260610,《人民日报》讲透城市更新：不是只有“拆”,664,0.0376800000667572
公众号消息,20260710,《人民日报》谈【营商环境】：企业不仅要进得来，也要……,645,0.030480999499559402
公众号消息,20260707,《人民日报》谈【未来产业】：不是各地追同一个风口,639,0.03019700013101101
聊天会话,20260623,《人民日报》写【服务消费】：不是发券促销,627,0.03558100014925003
公众号消息,20260626,《人民日报》讲【新媒体融合】：不是多开账号,619,0.029252000153064728
朋友圈,20260608,《人民日报》讲透“数字治理”：不是简单“上系统”,612,0.04247099906206131
朋友圈,20260610,《人民日报》讲透城市更新：不是只有“拆”,610,0.0423320010304451
公众号主页,20260628,《人民日报》讲透【科技成果转化】：别只写“产学研”,610,0.032926999032497406
公众号消息,20260714,《人民日报》谈【政绩考核】：不是考得多,606,0.028637999668717384
公众号消息,20260619,《人民日报》写【韧性治理】：不仅是灾后救急,580,0.02740900032222271
公众号消息,20260622,《人民日报》讲【大国向西】：不纯是“补短板”,576,0.027219999581575394
公众号消息,20260627,《人民日报》讲【现代农业】：不是只靠苦干,575,0.02717299945652485
朋友圈,20260609,《人民日报》讲透“全国统一大市场”：不止于大,565,0.03920900076627731
公众号主页,20260625,《人民日报》讲【就业难】：不能只写“多给岗位”,563,0.030389999970793724
公众号主页,20260624,《人民日报》讲【新型城镇化】：不仅是进城落脚,550,0.029688000679016113
公众号消息,20260703,30｜《人民日报》讲【共同富裕】：不是平均用力,544,0.025707999244332314
聊天会话,20260607,《人民日报》这样写“新就业群体”：从服务对象到城市伙伴,543,0.030813999474048615
公众号消息,20260709,《人民日报》谈【安全治理】：安全不是成本问题,540,0.025519000366330147
公众号消息,20260705,《人民日报》谈中国【品牌出海】：不是卖得更多,529,0.024999000132083893
公众号主页,20260630,《人民日报》讲【文化传承】：既要守住根脉，也要走进生活、走向世界,528,0.02850000001490116
公众号消息,20260712,《人民日报》谈【养老】：不仅仅是公益事业,517,0.024431999772787094
其他,20260628,《人民日报》讲透【科技成果转化】：别只写“产学研”,513,0.08260899782180786
聊天会话,20260608,《人民日报》讲透“数字治理”：不是简单“上系统”,495,0.02809000015258789
公众号主页,20260623,《人民日报》写【服务消费】：不是发券促销,493,0.026611000299453735
公众号主页,20260702,《人民日报》讲【正确政绩观】2：让群众看到变化，靠考核、决策和旧账闭环,486,0.026233000680804253
公众号主页,20260701,《人民日报》讲【六张网】：不是大基建清单,479,0.025855999439954758
公众号消息,20260704,《人民日报》讲【人民城市】：不能只看GDP和地标,476,0.02249399945139885
公众号主页,20260621,《人民日报》讲【AI 时代教育】：不是人人学工具,468,0.025262000039219856
公众号消息,20260530,《人民日报》写“因地制宜”：申论如何写县域发展,465,0.021973999217152596
公众号消息,20260621,《人民日报》讲【AI 时代教育】：不是人人学工具,453,0.021407000720500946
搜一搜,20260701,《人民日报》讲【六张网】：不是大基建清单,449,0.07870300114154816
其他,20260615,《人民日报》讲透【银发经济】：不是养老负担,442,0.07117599993944168
公众号消息,20260620,《人民日报》讲【资源循环】：不是回收旧物,432,0.02041500061750412
公众号消息,20260629,《人民日报》讲【健康中国】：不是医院越大越好,416,0.019658999517560005
公众号主页,20260627,《人民日报》讲【现代农业】：不是只靠苦干,409,0.02207699976861477
朋友圈,20260706,《人民日报》谈教育“十五五”：不是让孩子学得更多,401,0.027828000485897064
公众号主页,20260707,《人民日报》谈【未来产业】：不是各地追同一个风口,393,0.021213000640273094
公众号主页,20260619,《人民日报》写【韧性治理】：不仅是灾后救急,377,0.020349999889731407
公众号主页,20260622,《人民日报》讲【大国向西】：不纯是“补短板”,371,0.02002600021660328
聊天会话,20260630,《人民日报》讲【文化传承】：既要守住根脉，也要走进生活、走向世界,364,0.020656000822782516
聊天会话,20260709,《人民日报》谈【安全治理】：安全不是成本问题,360,0.02042900025844574
朋友圈,20260615,《人民日报》讲透【银发经济】：不是养老负担,348,0.024150000885128975
聊天会话,20260605,《人民日报》写透文化传承：不是摆出来，而是连起来,346,0.019634999334812164
公众号主页,20260611,人民日报讲AI治理,334,0.018029000610113144
公众号主页,20260610,《人民日报》讲透城市更新：不是只有“拆”,333,0.01797500066459179
搜一搜,20260609,《人民日报》讲透“全国统一大市场”：不止于大,331,0.0580190010368824
公众号主页,20260626,《人民日报》讲【新媒体融合】：不是多开账号,331,0.01786700077354908
搜一搜,20260607,《人民日报》这样写“新就业群体”：从服务对象到城市伙伴,327,0.05731799826025963
公众号主页,20260710,《人民日报》谈【营商环境】：企业不仅要进得来，也要……,316,0.01705699972808361
公众号主页,20260629,《人民日报》讲【健康中国】：不是医院越大越好,304,0.016409000381827354
公众号主页,20260708,《人民日报》谈【服务业】高质量发展：从“卖产品”到“卖体验”,304,0.016409000381827354
公众号主页,20260709,《人民日报》谈【安全治理】：安全不是成本问题,298,0.016085999086499214
搜一搜,20260529,人民日报讲营商环境：不是“不执法”，而是“规范执法”,297,0.052060000598430634
公众号主页,20260705,《人民日报》谈中国【品牌出海】：不是卖得更多,295,0.01592399924993515
其他,20260701,《人民日报》讲【六张网】：不是大基建清单,294,0.04734300076961517
朋友圈,20260709,《人民日报》谈【安全治理】：安全不是成本问题,294,0.020401999354362488
朋友圈,20260530,《人民日报》写“因地制宜”：申论如何写县域发展,291,0.020193999633193016
公众号主页,20260706,《人民日报》谈教育“十五五”：不是让孩子学得更多,283,0.015275999903678894
公众号主页,20260713,《人民日报》谈【文化与科技融合】：不是给传统文化套一层特效,283,0.015275999903678894
公众号主页,20260620,《人民日报》讲【资源循环】：不是回收旧物,280,0.01511400006711483
聊天会话,20260706,《人民日报》谈教育“十五五”：不是让孩子学得更多,266,0.0150950001552701
其他,20260625,《人民日报》讲【就业难】：不能只写“多给岗位”,262,0.04219000041484833
公众号主页,20260704,《人民日报》讲【人民城市】：不能只看GDP和地标,261,0.014088000170886517
公众号消息,20260711,《人民日报》谈【知识产权】：防止“碰瓷式维权,261,0.012334000319242477
聊天会话,20260626,《人民日报》讲【新媒体融合】：不是多开账号,260,0.01475400011986494
其他,20260609,《人民日报》讲透“全国统一大市场”：不止于大,254,0.04090199992060661
搜一搜,20260605,《人民日报》写透文化传承：不是摆出来，而是连起来,253,0.04434699937701225
公众号主页,20260612,《人民日报》讲透“反内卷”：不是反竞争,253,0.013655999675393105
公众号主页,20260610,2026年结构化面试热点预测与背诵框架（上半年）,248,0.013387000188231468
公众号主页,20260703,30｜《人民日报》讲【共同富裕】：不是平均用力,246,0.013279000297188759
搜一搜,20260610,《人民日报》讲透城市更新：不是只有“拆”,234,0.04101699963212013
公众号主页,20260613,《人民日报》讲透“向海图强”：不是“靠海吃海”,234,0.012631000019609928
公众号消息,20260609,《人民日报》讲透“全国统一大市场”：不止于大,232,0.010963999666273594
朋友圈,20260607,《人民日报》这样写“新就业群体”：从服务对象到城市伙伴,219,0.015197999775409698
公众号主页,20260614,《人民日报》写透“清欠企业账款”：不仅仅是财务题,217,0.011713000014424324
公众号主页,20260712,《人民日报》谈【养老】：不仅仅是公益事业,216,0.01165900006890297
其他,20260610,《人民日报》讲透城市更新：不是只有“拆”,214,0.03446099907159805
公众号主页,20260530,《人民日报》写“因地制宜”：申论如何写县域发展,200,0.010796000249683857
聊天会话,20260616,《人民日报》写【低空经济】：别只追风口,200,0.011349000036716461
公众号主页,20260609,《人民日报》讲透“全国统一大市场”：不止于大,199,0.010742000304162502
公众号主页,20260619,写给7岁的你：爸爸想跟你聊几件事,193,0.0104179996997118
朋友圈,20260630,《人民日报》讲【文化传承】：既要守住根脉，也要走进生活、走向世界,191,0.013255000114440918
公众号主页,20260608,《人民日报》讲透“数字治理”：不是简单“上系统”,189,0.010201999917626381
搜一搜,20260615,《人民日报》讲透【银发经济】：不是养老负担,184,0.0322519987821579
聊天会话,20260708,《人民日报》谈【服务业】高质量发展：从“卖产品”到“卖体验”,184,0.010440999642014503
其他,20260607,《人民日报》这样写“新就业群体”：从服务对象到城市伙伴,181,0.02914699912071228
朋友圈,20260708,《人民日报》谈【服务业】高质量发展：从“卖产品”到“卖体验”,170,0.011796999722719193
搜一搜,20260630,《人民日报》讲【文化传承】：既要守住根脉，也要走进生活、走向世界,168,0.029448000714182854
其他,20260605,《人民日报》写透文化传承：不是摆出来，而是连起来,165,0.026569999754428864
其他,20260616,《人民日报》写【低空经济】：别只追风口,165,0.026569999754428864
搜一搜,20260628,《人民日报》讲透【科技成果转化】：别只写“产学研”,161,0.028220999985933304
其他,20260608,《人民日报》讲透“数字治理”：不是简单“上系统”,158,0.025443000718951225
其他,20260623,《人民日报》写【服务消费】：不是发券促销,151,0.024315999820828438
其他,20260529,人民日报讲营商环境：不是“不执法”，而是“规范执法”,149,0.023994000628590584
搜一搜,20260616,《人民日报》写【低空经济】：别只追风口,139,0.024365000426769257
搜一搜,20260612,《人民日报》讲透“反内卷”：不是反竞争,136,0.02383900061249733
搜一搜,20260530,《人民日报》写“因地制宜”：申论如何写县域发展,135,0.023662999272346497
搜一搜,20260606,《人民日报》系列文章讲“生态文明”：不止于绿水青山，还要有法治、治理和长期主义,135,0.023662999272346497
搜一搜,20260614,《人民日报》写透“清欠企业账款”：不仅仅是财务题,131,0.022962000221014023
其他,20260630,《人民日报》讲【文化传承】：既要守住根脉，也要走进生活、走向世界,125,0.020129000768065453
搜一搜,20260608,《人民日报》讲透“数字治理”：不是简单“上系统”,114,0.019982000812888145
搜一搜,20260603,《人民日报》这样写“公共服务均等化”：从“有没有”到“够得到”,113,0.01980699971318245
搜一搜,20260621,《人民日报》讲【AI 时代教育】：不是人人学工具,112,0.019632000476121902
搜一搜,20260625,《人民日报》讲【就业难】：不能只写“多给岗位”,106,0.01858000084757805
其他,20260624,《人民日报》讲【新型城镇化】：不仅是进城落脚,105,0.01690799929201603
搜一搜,20260624,《人民日报》讲【新型城镇化】：不仅是进城落脚,101,0.01770400069653988
搜一搜,20260623,《人民日报》写【服务消费】：不是发券促销,84,0.014724000357091427
其他,20260619,《人民日报》写【韧性治理】：不仅是灾后救急,83,0.013365999795496464
其他,20260606,《人民日报》系列文章讲“生态文明”：不止于绿水青山，还要有法治、治理和长期主义,80,0.012881999835371971
其他,20260611,人民日报讲AI治理,79,0.012721000239253044
搜一搜,20260613,《人民日报》讲透“向海图强”：不是“靠海吃海”,77,0.013496999628841877
其他,20260706,《人民日报》谈教育“十五五”：不是让孩子学得更多,75,0.012076999992132187
其他,20260614,《人民日报》写透“清欠企业账款”：不仅仅是财务题,72,0.011594000272452831
搜一搜,20260708,《人民日报》谈【服务业】高质量发展：从“卖产品”到“卖体验”,72,0.012621000409126282
其他,20260709,《人民日报》谈【安全治理】：安全不是成本问题,72,0.011594000272452831
其他,20260612,《人民日报》讲透“反内卷”：不是反竞争,70,0.011272000148892403
搜一搜,20260619,《人民日报》写【韧性治理】：不仅是灾后救急,69,0.01209499966353178
其他,20260626,《人民日报》讲【新媒体融合】：不是多开账号,68,0.010950000025331974
其他,20260531,《人民日报》讲透“稳就业”：找得到活、上得了工、拿得到钱,67,0.010789000429213047
其他,20260601,【申论素材】中央一号文件怎么转成申论素材：农业农村现代化的六个关键词,67,0.010789000429213047
其他,20260604,《人民日报》系列文章讲透“新质生产力”：从词元、农机到田间大模型,66,0.010627999901771545
搜一搜,20260626,《人民日报》讲【新媒体融合】：不是多开账号,65,0.011393999680876732
其他,20260629,《人民日报》讲【健康中国】：不是医院越大越好,65,0.010467000305652618
其他,20260702,《人民日报》讲【正确政绩观】2：让群众看到变化，靠考核、决策和旧账闭环,65,0.010467000305652618
搜一搜,20260611,人民日报讲AI治理,62,0.010867999866604805
搜一搜,20260703,30｜《人民日报》讲【共同富裕】：不是平均用力,61,0.010692000389099121
搜一搜,20260110,# 我的2025和2026的我（回顾篇）,59,0.010342000052332878
搜一搜,20260706,《人民日报》谈教育“十五五”：不是让孩子学得更多,58,0.010166999883949757
